"velocity:0","velocity:1","velocity:2","vtkGhostType","pressure","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2419,-5.6933e-05,0,0,1.4914,1,1.3091,5.1,1.5091,0
1.2394,-5.6853e-05,0,0,1.4914,1,1.311,5.1,1.511,0
1.2369,-5.6773e-05,0,0,1.4914,1,1.3129,5.1,1.5129,0
1.2344,-5.6692e-05,0,0,1.4914,1,1.3148,5.1,1.5148,0
1.2318,-5.6612e-05,0,0,1.4914,1,1.3167,5.1,1.5167,0
1.2293,-5.6532e-05,0,0,1.4914,1,1.3186,5.1,1.5186,0
1.2268,-5.6452e-05,0,0,1.4914,1,1.3205,5.1,1.5205,0
1.2243,-5.6372e-05,0,0,1.4914,1,1.3224,5.1,1.5224,0
1.2217,-5.6291e-05,0,0,1.4914,1,1.3243,5.1,1.5243,0
1.2192,-5.6211e-05,0,0,1.4914,1,1.3262,5.1,1.5262,0
1.2167,-5.6131e-05,0,0,1.4914,1,1.3281,5.1,1.5281,0
1.2141,-5.6051e-05,0,0,1.4914,1,1.33,5.1,1.53,0
1.2116,-5.5971e-05,0,0,1.4914,1,1.3319,5.1,1.5319,0
1.2091,-5.5891e-05,0,0,1.4914,1,1.3338,5.1,1.5338,0
1.2066,-5.581e-05,0,0,1.4914,1,1.3357,5.1,1.5357,0
1.204,-5.573e-05,0,0,1.4914,1,1.3376,5.1,1.5376,0
1.2015,-5.565e-05,0,0,1.4914,1,1.3395,5.1,1.5395,0
1.199,-5.557e-05,0,0,1.4914,1,1.3414,5.1,1.5414,0
1.1965,-5.549e-05,0,0,1.4914,1,1.3433,5.1,1.5433,0
1.1939,-5.541e-05,0,0,1.4914,1,1.3452,5.1,1.5452,0
1.1914,-5.5329e-05,0,0,1.4914,1,1.3471,5.1,1.5471,0
1.1889,-5.5249e-05,0,0,1.4914,1,1.349,5.1,1.549,0
1.1863,-5.5169e-05,0,0,1.4914,1,1.3509,5.1,1.5509,0
1.1838,-5.5089e-05,0,0,1.4914,1,1.3528,5.1,1.5528,0
1.1813,-5.5009e-05,0,0,1.4914,1,1.3547,5.1,1.5547,0
1.1788,-5.4928e-05,0,0,1.4914,1,1.3566,5.1,1.5566,0
1.1762,-5.4848e-05,0,0,1.4914,1,1.3585,5.1,1.5585,0
1.1737,-5.4768e-05,0,0,1.4914,1,1.3604,5.1,1.5604,0
1.1712,-5.4688e-05,0,0,1.4914,1,1.3623,5.1,1.5623,0
1.1687,-5.4608e-05,0,0,1.4914,1,1.3642,5.1,1.5642,0
1.1661,-5.4528e-05,0,0,1.4914,1,1.3661,5.1,1.5661,0
1.1636,-5.4447e-05,0,0,1.4914,1,1.368,5.1,1.568,0
1.1611,-5.4367e-05,0,0,1.4914,1,1.3699,5.1,1.5699,0
1.1585,-5.4287e-05,0,0,1.4914,1,1.3718,5.1,1.5718,0
1.156,-5.4207e-05,0,0,1.4914,1,1.3737,5.1,1.5737,0
1.1535,-5.4127e-05,0,0,1.4914,1,1.3756,5.1,1.5756,0
1.151,-5.4047e-05,0,0,1.4914,1,1.3775,5.1,1.5775,0
1.1484,-5.3966e-05,0,0,1.4914,1,1.3794,5.1,1.5794,0
1.1459,-5.3886e-05,0,0,1.4914,1,1.3813,5.1,1.5813,0
1.1434,-5.3806e-05,0,0,1.4914,1,1.3832,5.1,1.5832,0
1.1408,-5.3726e-05,0,0,1.4914,1,1.3851,5.1,1.5851,0
1.1383,-5.3646e-05,0,0,1.4914,1,1.387,5.1,1.587,0
1.1358,-5.3565e-05,0,0,1.4914,1,1.3889,5.1,1.5889,0
1.1333,-5.3485e-05,0,0,1.4914,1,1.3908,5.1,1.5908,0
1.1307,-5.3405e-05,0,0,1.4914,1,1.3927,5.1,1.5927,0
1.1282,-5.3325e-05,0,0,1.4914,1,1.3946,5.1,1.5946,0
1.1257,-5.3245e-05,0,0,1.4914,1,1.3965,5.1,1.5965,0
1.1232,-5.3165e-05,0,0,1.4914,1,1.3984,5.1,1.5984,0
1.1205,-5.3064e-05,0,0,1.4914,1,1.4003,5.1,1.6003,0
1.1174,-5.2857e-05,0,0,1.4914,1,1.4022,5.1,1.6022,0
1.1143,-5.265e-05,0,0,1.4914,1,1.4041,5.1,1.6041,0
1.1112,-5.2443e-05,0,0,1.4914,1,1.406,5.1,1.606,0
1.1081,-5.2236e-05,0,0,1.4914,1,1.4079,5.1,1.6079,0
1.105,-5.2029e-05,0,0,1.4914,1,1.4098,5.1,1.6098,0
1.1019,-5.1822e-05,0,0,1.4914,1,1.4117,5.1,1.6117,0
1.0988,-5.1615e-05,0,0,1.4914,1,1.4136,5.1,1.6136,0
1.0957,-5.1408e-05,0,0,1.4914,1,1.4155,5.1,1.6155,0
1.0926,-5.1201e-05,0,0,1.4914,1,1.4174,5.1,1.6174,0
1.0895,-5.0994e-05,0,0,1.4914,1,1.4193,5.1,1.6193,0
1.0864,-5.0787e-05,0,0,1.4914,1,1.4212,5.1,1.6212,0
1.0833,-5.058e-05,0,0,1.4914,1,1.4231,5.1,1.6231,0
1.0802,-5.0373e-05,0,0,1.4914,1,1.425,5.1,1.625,0
1.0771,-5.0165e-05,0,0,1.4914,1,1.4269,5.1,1.6269,0
1.074,-4.9958e-05,0,0,1.4914,1,1.4288,5.1,1.6288,0
1.0709,-4.9751e-05,0,0,1.4914,1,1.4307,5.1,1.6307,0
1.0678,-4.9544e-05,0,0,1.4914,1,1.4326,5.1,1.6326,0
1.0647,-4.9337e-05,0,0,1.4914,1,1.4345,5.1,1.6345,0
1.0616,-4.913e-05,0,0,1.4914,1,1.4364,5.1,1.6364,0
1.0585,-4.8923e-05,0,0,1.4914,1,1.4383,5.1,1.6383,0
1.0554,-4.8716e-05,0,0,1.4914,1,1.4402,5.1,1.6402,0
1.0523,-4.8509e-05,0,0,1.4914,1,1.4421,5.1,1.6421,0
1.0492,-4.8302e-05,0,0,1.4914,1,1.444,5.1,1.644,0
1.0461,-4.8095e-05,0,0,1.4914,1,1.4459,5.1,1.6459,0
1.043,-4.7888e-05,0,0,1.4914,1,1.4478,5.1,1.6478,0
1.0399,-4.7681e-05,0,0,1.4914,1,1.4497,5.1,1.6497,0
1.0368,-4.7474e-05,0,0,1.4914,1,1.4516,5.1,1.6516,0
1.0337,-4.7267e-05,0,0,1.4914,1,1.4535,5.1,1.6535,0
1.0306,-4.706e-05,0,0,1.4914,1,1.4554,5.1,1.6554,0
1.0275,-4.6852e-05,0,0,1.4914,1,1.4573,5.1,1.6573,0
1.0244,-4.6645e-05,0,0,1.4914,1,1.4592,5.1,1.6592,0
1.0213,-4.6438e-05,0,0,1.4914,1,1.4611,5.1,1.6611,0
1.0182,-4.6231e-05,0,0,1.4914,1,1.463,5.1,1.663,0
1.0151,-4.6024e-05,0,0,1.4914,1,1.4649,5.1,1.6649,0
1.012,-4.5817e-05,0,0,1.4914,1,1.4668,5.1,1.6668,0
1.0089,-4.561e-05,0,0,1.4914,1,1.4687,5.1,1.6687,0
1.0058,-4.5403e-05,0,0,1.4914,1,1.4706,5.1,1.6706,0
1.0027,-4.5196e-05,0,0,1.4914,1,1.4725,5.1,1.6725,0
0.99956,-4.4989e-05,0,0,1.4914,1,1.4744,5.1,1.6744,0
0.99646,-4.4782e-05,0,0,1.4914,1,1.4763,5.1,1.6763,0
0.99336,-4.4575e-05,0,0,1.4914,1,1.4782,5.1,1.6782,0
0.99026,-4.4368e-05,0,0,1.4914,1,1.4801,5.1,1.6801,0
0.98715,-4.4161e-05,0,0,1.4914,1,1.482,5.1,1.682,0
0.98405,-4.3954e-05,0,0,1.4914,1,1.4839,5.1,1.6839,0
0.98095,-4.3747e-05,0,0,1.4914,1,1.4858,5.1,1.6858,0
0.97785,-4.3539e-05,0,0,1.4914,1,1.4877,5.1,1.6877,0
0.97475,-4.3332e-05,0,0,1.4914,1,1.4896,5.1,1.6896,0
0.97164,-4.3125e-05,0,0,1.4914,1,1.4915,5.1,1.6915,0
0.96854,-4.2918e-05,0,0,1.4914,1,1.4934,5.1,1.6934,0
0.96544,-4.2711e-05,0,0,1.4914,1,1.4953,5.1,1.6953,0
0.96234,-4.2504e-05,0,0,1.4914,1,1.4972,5.1,1.6972,0
0.95924,-4.2297e-05,0,0,1.4914,1,1.4991,5.1,1.6991,0
0.95583,-4.2057e-05,0,0,1.4914,1,1.501,5.1,1.701,0
0.95215,-4.1787e-05,0,0,1.4914,1,1.5029,5.1,1.7029,0
0.94847,-4.1517e-05,0,0,1.4914,1,1.5048,5.1,1.7048,0
0.94479,-4.1247e-05,0,0,1.4914,1,1.5067,5.1,1.7067,0
0.94111,-4.0977e-05,0,0,1.4914,1,1.5086,5.1,1.7086,0
0.93744,-4.0708e-05,0,0,1.4914,1,1.5105,5.1,1.7105,0
0.93376,-4.0438e-05,0,0,1.4914,1,1.5124,5.1,1.7124,0
0.93008,-4.0168e-05,0,0,1.4914,1,1.5143,5.1,1.7143,0
0.9264,-3.9898e-05,0,0,1.4914,1,1.5162,5.1,1.7162,0
0.92272,-3.9628e-05,0,0,1.4914,1,1.5181,5.1,1.7181,0
0.91904,-3.9358e-05,0,0,1.4914,1,1.52,5.1,1.72,0
0.91536,-3.9088e-05,0,0,1.4914,1,1.5219,5.1,1.7219,0
0.91168,-3.8818e-05,0,0,1.4914,1,1.5238,5.1,1.7238,0
0.908,-3.8548e-05,0,0,1.4914,1,1.5257,5.1,1.7257,0
0.90432,-3.8279e-05,0,0,1.4914,1,1.5276,5.1,1.7276,0
0.90065,-3.8009e-05,0,0,1.4914,1,1.5295,5.1,1.7295,0
0.89697,-3.7739e-05,0,0,1.4914,1,1.5314,5.1,1.7314,0
0.89329,-3.7469e-05,0,0,1.4914,1,1.5333,5.1,1.7333,0
0.88961,-3.7199e-05,0,0,1.4914,1,1.5352,5.1,1.7352,0
0.88593,-3.6929e-05,0,0,1.4914,1,1.5371,5.1,1.7371,0
0.88225,-3.6659e-05,0,0,1.4914,1,1.539,5.1,1.739,0
0.87857,-3.6389e-05,0,0,1.4914,1,1.5409,5.1,1.7409,0
0.87489,-3.6119e-05,0,0,1.4914,1,1.5428,5.1,1.7428,0
0.87121,-3.585e-05,0,0,1.4914,1,1.5447,5.1,1.7447,0
0.86753,-3.558e-05,0,0,1.4914,1,1.5466,5.1,1.7466,0
0.86385,-3.531e-05,0,0,1.4914,1,1.5485,5.1,1.7485,0
0.86018,-3.504e-05,0,0,1.4914,1,1.5504,5.1,1.7504,0
0.8565,-3.477e-05,0,0,1.4914,1,1.5523,5.1,1.7523,0
0.85282,-3.45e-05,0,0,1.4914,1,1.5542,5.1,1.7542,0
0.84914,-3.423e-05,0,0,1.4914,1,1.5561,5.1,1.7561,0
0.84546,-3.396e-05,0,0,1.4914,1,1.558,5.1,1.758,0
0.84178,-3.369e-05,0,0,1.4914,1,1.5599,5.1,1.7599,0
0.8381,-3.3421e-05,0,0,1.4914,1,1.5618,5.1,1.7618,0
0.83442,-3.3151e-05,0,0,1.4914,1,1.5637,5.1,1.7637,0
0.83074,-3.2881e-05,0,0,1.4914,1,1.5656,5.1,1.7656,0
0.82706,-3.2611e-05,0,0,1.4914,1,1.5675,5.1,1.7675,0
0.82339,-3.2341e-05,0,0,1.4914,1,1.5694,5.1,1.7694,0
0.81971,-3.2071e-05,0,0,1.4914,1,1.5713,5.1,1.7713,0
0.81603,-3.1801e-05,0,0,1.4914,1,1.5732,5.1,1.7732,0
0.81235,-3.1531e-05,0,0,1.4914,1,1.5751,5.1,1.7751,0
0.80867,-3.1261e-05,0,0,1.4914,1,1.577,5.1,1.777,0
0.80499,-3.0992e-05,0,0,1.4914,1,1.5789,5.1,1.7789,0
0.80131,-3.0722e-05,0,0,1.4914,1,1.5808,5.1,1.7808,0
0.79763,-3.0452e-05,0,0,1.4914,1,1.5827,5.1,1.7827,0
0.79395,-3.0182e-05,0,0,1.4914,1,1.5846,5.1,1.7846,0
0.79027,-2.9912e-05,0,0,1.4914,1,1.5865,5.1,1.7865,0
0.7866,-2.9642e-05,0,0,1.4914,1,1.5884,5.1,1.7884,0
0.78292,-2.9372e-05,0,0,1.4914,1,1.5903,5.1,1.7903,0
0.77924,-2.9102e-05,0,0,1.4914,1,1.5922,5.1,1.7922,0
0.77556,-2.8833e-05,0,0,1.4914,1,1.5941,5.1,1.7941,0
0.77188,-2.8563e-05,0,0,1.4914,1,1.596,5.1,1.796,0
0.7682,-2.8293e-05,0,0,1.4914,1,1.5979,5.1,1.7979,0
0.76452,-2.8023e-05,0,0,1.4914,1,1.5998,5.1,1.7998,0
0.76032,-2.7759e-05,0,0,1.4914,1,1.6017,5.1,1.8017,0
0.75607,-2.7495e-05,0,0,1.4914,1,1.6036,5.1,1.8036,0
0.75181,-2.7231e-05,0,0,1.4914,1,1.6055,5.1,1.8055,0
0.74755,-2.6968e-05,0,0,1.4914,1,1.6074,5.1,1.8074,0
0.74329,-2.6704e-05,0,0,1.4914,1,1.6093,5.1,1.8093,0
0.73903,-2.6441e-05,0,0,1.4914,1,1.6112,5.1,1.8112,0
0.73477,-2.6177e-05,0,0,1.4914,1,1.6131,5.1,1.8131,0
0.73052,-2.5914e-05,0,0,1.4914,1,1.615,5.1,1.815,0
0.72626,-2.565e-05,0,0,1.4914,1,1.6169,5.1,1.8169,0
0.722,-2.5386e-05,0,0,1.4914,1,1.6188,5.1,1.8188,0
0.71774,-2.5123e-05,0,0,1.4914,1,1.6207,5.1,1.8207,0
0.71348,-2.4859e-05,0,0,1.4914,1,1.6226,5.1,1.8226,0
0.70923,-2.4596e-05,0,0,1.4914,1,1.6245,5.1,1.8245,0
0.70497,-2.4332e-05,0,0,1.4914,1,1.6264,5.1,1.8264,0
0.70071,-2.4069e-05,0,0,1.4914,1,1.6283,5.1,1.8283,0
0.69645,-2.3805e-05,0,0,1.4914,1,1.6302,5.1,1.8302,0
0.69219,-2.3542e-05,0,0,1.4914,1,1.6321,5.1,1.8321,0
0.68794,-2.3278e-05,0,0,1.4914,1,1.634,5.1,1.834,0
0.68368,-2.3014e-05,0,0,1.4914,1,1.6359,5.1,1.8359,0
0.67942,-2.2751e-05,0,0,1.4914,1,1.6378,5.1,1.8378,0
0.67516,-2.2487e-05,0,0,1.4914,1,1.6397,5.1,1.8397,0
0.6709,-2.2224e-05,0,0,1.4914,1,1.6416,5.1,1.8416,0
0.66664,-2.196e-05,0,0,1.4914,1,1.6435,5.1,1.8435,0
0.66239,-2.1697e-05,0,0,1.4914,1,1.6454,5.1,1.8454,0
0.65813,-2.1433e-05,0,0,1.4914,1,1.6473,5.1,1.8473,0
0.65387,-2.1169e-05,0,0,1.4914,1,1.6492,5.1,1.8492,0
0.64961,-2.0906e-05,0,0,1.4914,1,1.6511,5.1,1.8511,0
0.64535,-2.0642e-05,0,0,1.4914,1,1.653,5.1,1.853,0
0.6411,-2.0379e-05,0,0,1.4914,1,1.6549,5.1,1.8549,0
0.63684,-2.0115e-05,0,0,1.4914,1,1.6568,5.1,1.8568,0
0.63258,-1.9852e-05,0,0,1.4914,1,1.6587,5.1,1.8587,0
0.62832,-1.9588e-05,0,0,1.4914,1,1.6606,5.1,1.8606,0
0.62406,-1.9324e-05,0,0,1.4914,1,1.6625,5.1,1.8625,0
0.61981,-1.9061e-05,0,0,1.4914,1,1.6644,5.1,1.8644,0
0.61555,-1.8797e-05,0,0,1.4914,1,1.6663,5.1,1.8663,0
0.61129,-1.8534e-05,0,0,1.4914,1,1.6682,5.1,1.8682,0
0.60703,-1.827e-05,0,0,1.4914,1,1.6701,5.1,1.8701,0
0.60277,-1.8007e-05,0,0,1.4914,1,1.672,5.1,1.872,0
0.59851,-1.7743e-05,0,0,1.4914,1,1.6739,5.1,1.8739,0
0.59426,-1.7479e-05,0,0,1.4914,1,1.6758,5.1,1.8758,0
0.59,-1.7216e-05,0,0,1.4914,1,1.6777,5.1,1.8777,0
0.58574,-1.6952e-05,0,0,1.4914,1,1.6796,5.1,1.8796,0
0.58148,-1.6689e-05,0,0,1.4914,1,1.6815,5.1,1.8815,0
0.57722,-1.6425e-05,0,0,1.4914,1,1.6834,5.1,1.8834,0
0.57297,-1.6162e-05,0,0,1.4914,1,1.6853,5.1,1.8853,0
0.56871,-1.5898e-05,0,0,1.4914,1,1.6872,5.1,1.8872,0
0.56445,-1.5634e-05,0,0,1.4914,1,1.6891,5.1,1.8891,0
0.56019,-1.5371e-05,0,0,1.4914,1,1.691,5.1,1.891,0
0.55593,-1.5107e-05,0,0,1.4914,1,1.6929,5.1,1.8929,0
0.55167,-1.4844e-05,0,0,1.4914,1,1.6948,5.1,1.8948,0
0.54742,-1.458e-05,0,0,1.4914,1,1.6967,5.1,1.8967,0
0.54316,-1.4317e-05,0,0,1.4914,1,1.6986,5.1,1.8986,0
0.53875,-1.4071e-05,0,0,1.4914,1,1.7005,5.1,1.9005,0
0.53391,-1.3877e-05,0,0,1.4914,1,1.7024,5.1,1.9024,0
0.52907,-1.3683e-05,0,0,1.4914,1,1.7043,5.1,1.9043,0
0.52423,-1.3489e-05,0,0,1.4914,1,1.7062,5.1,1.9062,0
0.51939,-1.3294e-05,0,0,1.4914,1,1.7081,5.1,1.9081,0
0.51455,-1.31e-05,0,0,1.4914,1,1.71,5.1,1.91,0
0.50971,-1.2906e-05,0,0,1.4914,1,1.7119,5.1,1.9119,0
0.50487,-1.2712e-05,0,0,1.4914,1,1.7138,5.1,1.9138,0
0.50004,-1.2517e-05,0,0,1.4914,1,1.7157,5.1,1.9157,0
0.4952,-1.2323e-05,0,0,1.4914,1,1.7176,5.1,1.9176,0
0.49036,-1.2129e-05,0,0,1.4914,1,1.7195,5.1,1.9195,0
0.48552,-1.1935e-05,0,0,1.4914,1,1.7214,5.1,1.9214,0
0.48068,-1.174e-05,0,0,1.4914,1,1.7233,5.1,1.9233,0
0.47584,-1.1546e-05,0,0,1.4914,1,1.7252,5.1,1.9252,0
0.471,-1.1352e-05,0,0,1.4914,1,1.7271,5.1,1.9271,0
0.46616,-1.1158e-05,0,0,1.4914,1,1.729,5.1,1.929,0
0.46132,-1.0964e-05,0,0,1.4914,1,1.7309,5.1,1.9309,0
0.45648,-1.0769e-05,0,0,1.4914,1,1.7328,5.1,1.9328,0
0.45165,-1.0575e-05,0,0,1.4914,1,1.7347,5.1,1.9347,0
0.44681,-1.0381e-05,0,0,1.4914,1,1.7366,5.1,1.9366,0
0.44197,-1.0187e-05,0,0,1.4914,1,1.7385,5.1,1.9385,0
0.43713,-9.9923e-06,0,0,1.4914,1,1.7404,5.1,1.9404,0
0.43229,-9.7981e-06,0,0,1.4914,1,1.7423,5.1,1.9423,0
0.42745,-9.6038e-06,0,0,1.4914,1,1.7442,5.1,1.9442,0
0.42261,-9.4096e-06,0,0,1.4914,1,1.7461,5.1,1.9461,0
0.41777,-9.2154e-06,0,0,1.4914,1,1.748,5.1,1.948,0
0.41293,-9.0211e-06,0,0,1.4914,1,1.7499,5.1,1.9499,0
0.40809,-8.8269e-06,0,0,1.4914,1,1.7518,5.1,1.9518,0
0.40326,-8.6326e-06,0,0,1.4914,1,1.7537,5.1,1.9537,0
0.39842,-8.4384e-06,0,0,1.4914,1,1.7556,5.1,1.9556,0
0.39358,-8.2442e-06,0,0,1.4914,1,1.7575,5.1,1.9575,0
0.38874,-8.0499e-06,0,0,1.4914,1,1.7594,5.1,1.9594,0
0.3839,-7.8557e-06,0,0,1.4914,1,1.7613,5.1,1.9613,0
0.37906,-7.6615e-06,0,0,1.4914,1,1.7632,5.1,1.9632,0
0.37422,-7.4672e-06,0,0,1.4914,1,1.7651,5.1,1.9651,0
0.36938,-7.273e-06,0,0,1.4914,1,1.767,5.1,1.967,0
0.36454,-7.0787e-06,0,0,1.4914,1,1.7689,5.1,1.9689,0
0.3597,-6.8845e-06,0,0,1.4914,1,1.7708,5.1,1.9708,0
0.35487,-6.6903e-06,0,0,1.4914,1,1.7727,5.1,1.9727,0
0.35003,-6.496e-06,0,0,1.4914,1,1.7746,5.1,1.9746,0
0.34519,-6.3018e-06,0,0,1.4914,1,1.7765,5.1,1.9765,0
0.34035,-6.1075e-06,0,0,1.4914,1,1.7784,5.1,1.9784,0
0.33551,-5.9133e-06,0,0,1.4914,1,1.7803,5.1,1.9803,0
0.33067,-5.7191e-06,0,0,1.4914,1,1.7822,5.1,1.9822,0
0.32583,-5.5248e-06,0,0,1.4914,1,1.7841,5.1,1.9841,0
0.32099,-5.3306e-06,0,0,1.4914,1,1.786,5.1,1.986,0
0.31615,-5.1364e-06,0,0,1.4914,1,1.7879,5.1,1.9879,0
0.31131,-4.9421e-06,0,0,1.4914,1,1.7898,5.1,1.9898,0
0.30648,-4.7479e-06,0,0,1.4914,1,1.7917,5.1,1.9917,0
0.30164,-4.5536e-06,0,0,1.4914,1,1.7936,5.1,1.9936,0
0.2968,-4.3594e-06,0,0,1.4914,1,1.7955,5.1,1.9955,0
0.29196,-4.1652e-06,0,0,1.4914,1,1.7974,5.1,1.9974,0
0.28712,-3.9709e-06,0,0,1.4914,1,1.7993,5.1,1.9993,0
0.28191,-3.8526e-06,0,0,1.4914,1,1.8012,5.1,2.0012,0
0.27649,-3.7785e-06,0,0,1.4914,1,1.8031,5.1,2.0031,0
0.27107,-3.7044e-06,0,0,1.4914,1,1.805,5.1,2.005,0
0.26565,-3.6303e-06,0,0,1.4914,1,1.8069,5.1,2.0069,0
0.26023,-3.5562e-06,0,0,1.4914,1,1.8088,5.1,2.0088,0
0.25481,-3.4821e-06,0,0,1.4914,1,1.8107,5.1,2.0107,0
0.24938,-3.408e-06,0,0,1.4914,1,1.8126,5.1,2.0126,0
0.24396,-3.3339e-06,0,0,1.4914,1,1.8145,5.1,2.0145,0
0.23854,-3.2599e-06,0,0,1.4914,1,1.8164,5.1,2.0164,0
0.23312,-3.1858e-06,0,0,1.4914,1,1.8183,5.1,2.0183,0
0.2277,-3.1117e-06,0,0,1.4914,1,1.8202,5.1,2.0202,0
0.22228,-3.0376e-06,0,0,1.4914,1,1.8221,5.1,2.0221,0
0.21686,-2.9635e-06,0,0,1.4914,1,1.824,5.1,2.024,0
0.21143,-2.8894e-06,0,0,1.4914,1,1.8259,5.1,2.0259,0
0.20601,-2.8153e-06,0,0,1.4914,1,1.8278,5.1,2.0278,0
0.20059,-2.7412e-06,0,0,1.4914,1,1.8297,5.1,2.0297,0
0.19517,-2.6672e-06,0,0,1.4914,1,1.8316,5.1,2.0316,0
0.18975,-2.5931e-06,0,0,1.4914,1,1.8335,5.1,2.0335,0
0.18433,-2.519e-06,0,0,1.4914,1,1.8354,5.1,2.0354,0
0.17891,-2.4449e-06,0,0,1.4914,1,1.8373,5.1,2.0373,0
0.17348,-2.3708e-06,0,0,1.4914,1,1.8392,5.1,2.0392,0
0.16806,-2.2967e-06,0,0,1.4914,1,1.8411,5.1,2.0411,0
0.16264,-2.2226e-06,0,0,1.4914,1,1.843,5.1,2.043,0
0.15722,-2.1485e-06,0,0,1.4914,1,1.8449,5.1,2.0449,0
0.1518,-2.0745e-06,0,0,1.4914,1,1.8468,5.1,2.0468,0
0.14638,-2.0004e-06,0,0,1.4914,1,1.8487,5.1,2.0487,0
0.14096,-1.9263e-06,0,0,1.4914,1,1.8506,5.1,2.0506,0
0.13553,-1.8522e-06,0,0,1.4914,1,1.8525,5.1,2.0525,0
0.13011,-1.7781e-06,0,0,1.4914,1,1.8544,5.1,2.0544,0
0.12469,-1.704e-06,0,0,1.4914,1,1.8563,5.1,2.0563,0
0.11927,-1.6299e-06,0,0,1.4914,1,1.8582,5.1,2.0582,0
0.11385,-1.5558e-06,0,0,1.4914,1,1.8601,5.1,2.0601,0
0.10843,-1.4818e-06,0,0,1.4914,1,1.862,5.1,2.062,0
0.10301,-1.4077e-06,0,0,1.4914,1,1.8639,5.1,2.0639,0
0.097585,-1.3336e-06,0,0,1.4914,1,1.8658,5.1,2.0658,0
0.092164,-1.2595e-06,0,0,1.4914,1,1.8677,5.1,2.0677,0
0.086742,-1.1854e-06,0,0,1.4914,1,1.8696,5.1,2.0696,0
0.081321,-1.1113e-06,0,0,1.4914,1,1.8715,5.1,2.0715,0
0.075899,-1.0372e-06,0,0,1.4914,1,1.8734,5.1,2.0734,0
0.070478,-9.6314e-07,0,0,1.4914,1,1.8753,5.1,2.0753,0
0.065057,-8.8905e-07,0,0,1.4914,1,1.8772,5.1,2.0772,0
0.059635,-8.1496e-07,0,0,1.4914,1,1.8791,5.1,2.0791,0
0.054214,-7.4088e-07,0,0,1.4914,1,1.881,5.1,2.081,0
0.048793,-6.6679e-07,0,0,1.4914,1,1.8829,5.1,2.0829,0
0.043371,-5.927e-07,0,0,1.4914,1,1.8848,5.1,2.0848,0
0.03795,-5.1861e-07,0,0,1.4914,1,1.8867,5.1,2.0867,0
0.032528,-4.4453e-07,0,0,1.4914,1,1.8886,5.1,2.0886,0
0.027107,-3.7044e-07,0,0,1.4914,1,1.8905,5.1,2.0905,0
0.021686,-2.9635e-07,0,0,1.4914,1,1.8924,5.1,2.0924,0
0.016265,-2.2227e-07,0,0,1.4914,1,1.8943,5.1,2.0943,0
0.010843,-1.4817e-07,0,0,1.4914,1,1.8962,5.1,2.0962,0
0.0054213,-7.4086e-08,0,0,1.4914,1,1.8981,5.1,2.0981,0
1.6261e-08,0,0,0,1.4914,1,1.9,5.1,2.1,0
